wise_objid,IAU name,Internal name/s,Obj. RA,Obj. DEC,Obj. Type,Redshift,Spec. ID,Obs-date,JD,Phase (days),From,Telescope,Instrument,Observer/s,Reducer/s,Source group,Public,Associated groups,End prop. period,Ascii file,Fits file,Spec. type,Spec. quality,Extinction-Corrected,WL Medium,WL Units,Flux Unit Coefficient,Spec. units,Flux Calibrated By,Exp-time,Aperture (slit),HA,Airmass,Dichroic,Grism,Grating,Blaze,Lambda-min,Lambda-max,Del-Lambda,Contrib,Publish,Remarks,Created by,Creation date,mjd,peak_mjd,peak_mag,peak_filt,double-peaked
24358.0,AT 2023vth,ZTF23ableqsp,269.1433378,8.0437008,FBOT,0.0747,79137.0,2023-10-22 02:29:43.00,2460239.6039699,1.7148511256818892,,P60,SEDM,SEDmRobot,,TNS,Y,TNS,,AT2023vth_2023-10-22_02-29-43_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,1800.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2023-11-21 22:05:06,60239.10396989994,60237.389118774256,17.544215850848122,ZTF_g,0
13342.0,SN 2018avy,"ZTF18aahhzqn, Gaia18aze",178.754792,32.07535,SN Ib/c,0.031,54254.0,2018-04-21 04:37:36.00,2458229.6927778,4.0367703666343004,,P60,SEDM,SEDM-Robot,auto,TNS,Y,TNS,,SN2018avy_2018-04-21_04-37-36_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2200.0,,,,,,,,3810.8,9155.1,25.69375,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-10-07 23:05:03,58229.19277779991,58225.156007433274,18.14705022044264,ZTF_r,1
12430.0,SN 2018bcc,"ZTF18aakuewf, Gaia18bbd, ATLAS18nkv",243.594375,35.917889,SN Ibn,0.0636,52076.0,2018-04-25 07:55:12.00,2458233.83,2.200644061267667,,P60,SEDM,Robotic,"D. Neill, E. Karamehmetoglu",,Y,,2020-04-03,2018bcc_2018-04-25_07-55-12.00_P60_SEDM_None.ascii,,Object,Low,MW,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),Photometry,,,,,,,,,3800.3714624194,9172.4724797382,25.703832618751,,,Absolute flux calibrated using ZTF photometry and MW extinction corrected using values specified in Karamehmetoglu et al. (2019),Emir Karamehmetoglu,2019-06-04 15:09:05,58233.330000000075,58231.12935593881,17.692158506600403,ZTF_g,0
1798.0,SN 2018cew,Gaia18bki,358.100833,28.775167,SN Ib,,5862.0,2018-06-11 10:02:39.00,2458280.9185069,8.751604363562365,,P60,SEDM,SEDmRobot,Y. Sharma,,Y,,,2018cew_2018-06-11_10-02-39_P60_SEDM_None.txt,,Object,,,Air,Angstrom,1.0,Other,,1800.0,0.0,,,,,,,3809.9,9153.6,25.690865384615,,,"[TNS Source Group: POSS; Classifier/s: Y. Sharma, D. Neill,...] [Prev. spec info - createdby: upload-TNS; modifiedby: upload-TNS]",Migration From WISeREP1.0,2018-06-05 14:11:58,58280.41850689985,58271.666902536286,18.50297328605317,ZTF_g,0
15860.0,SN 2018fzn,ZTF18abojpnr,297.4871203,59.5928266,SN IIb,0.0375,66712.0,2018-08-21 09:31:40.00,2458351.897,-18.654275719578436,,P60,SEDM,SEDmRobot,,ZTF,Y,ZTF,,ZTF18abojpnr_2458351.897_P60_SEDM_ZTF.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,,,,,,,,,3700.0,9300.0,25.454545454545,Bruch et al. 2021,2021ApJ...912...46B,,WIS_ZTF_Bot,2022-07-07 12:22:55,58351.39699999988,58370.05127571946,19.17193382716151,ZTF_g,0
15860.0,SN 2018fzn,ZTF18abojpnr,297.4871203,59.5928266,SN IIb,0.0375,66713.0,2018-09-09 04:33:36.00,2458370.69,0.13872428048489382,,P60,SEDM,SEDmRobot,,ZTF,Y,ZTF,,ZTF18abojpnr_2458370.69_P60_SEDM_ZTF.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,,,,,,,,,3776.7,9223.3,25.451401869159,Bruch et al. 2021,2021ApJ...912...46B,,WIS_ZTF_Bot,2022-07-07 12:22:55,58370.189999999944,58370.05127571946,19.17193382716151,ZTF_g,0
14851.0,SN 2018gcj,"ATLAS18uxi, ZTF18absliyc",6.0059044,-1.2233773,SN Ic,0.08,57217.0,2018-09-11 08:56:52.00,2458372.8728241,0.6874099984852364,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2018gcj_2018-09-11_08-56-52_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2430.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-06-11 23:05:04,58372.372824099846,58371.68541410136,18.89220249481463,ZTF_g,0
10221.0,SN 2018gjx,"PS19do, Gaia18csc, kait-18ao, ZTF18abwkrbl, ATLAS18vis, PSP18C",34.064792,28.591306,SN Ibn,0.012,40606.0,2018-09-19 05:52:32.00,2458380.7448148,-0.07665117726719473,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2018gjx_2018-09-19_05-52-32_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,1440.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2018-10-06 04:05:05,58380.2448148001,58380.321465977366,15.997508146660405,ZTF_g,0
10221.0,SN 2018gjx,"PS19do, Gaia18csc, kait-18ao, ZTF18abwkrbl, ATLAS18vis, PSP18C",34.064792,28.591306,SN Ibn,0.012,57543.0,2018-10-12 08:56:52.00,2458403.8728241,23.05135812248045,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2018gjx_2018-10-12_08-56-52_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,1440.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-07-22 21:05:04,58403.372824099846,58380.321465977366,15.997508146660405,ZTF_g,0
10501.0,SN 2018iqx,"ATLAS18zna, ZTF18acisruf",336.9732988,19.4606782,SN Ib/c,0.02,41144.0,2018-11-21 03:51:38.00,2458443.6608565,2.4373910908252583,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2018iqx_2018-11-21_03-51-38_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,1200.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2018-12-17 08:05:51,58443.1608564998,58440.72346540898,17.681390507014058,ZTF_g,0
10616.0,SN 2018iug,"PS18cjo, ZTF18acnmifq",101.9792058,67.9167095,SN IIb,0.073,41301.0,2018-11-28 04:31:54.00,2458450.6888194,-5.914075845830666,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2018iug_2018-11-28_04-31-54_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2018-12-20 14:41:04,58450.188819400035,58456.102895245866,19.24538932790901,ZTF_r,0
10611.0,SN 2018jaw,"PS19mc, ATLAS18bcfy, ZTF18acqphpd",193.5171055,13.5466262,SN Ic,0.037,41296.0,2018-12-12 12:02:13.00,2458465.0015394,13.86349807233637,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2018jaw_2018-12-12_12-02-13_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,1200.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2018-12-18 20:05:03,58464.50153939985,58450.63804132751,17.868178822182234,ZTF_g,0
10609.0,SN 2018jee,"ATLAS18baeq, PS19cst, ZTF18acrcyqw",110.8109647,56.5251254,SN IIb,0.04,41292.0,2018-12-03 06:52:38.00,2458455.7865509,-4.85493983476772,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2018jee_2018-12-03_06-52-38_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,1200.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2018-12-17 23:05:04,58455.28655089997,58460.141490734735,17.984129050215135,ZTF_r,0
10674.0,SN 2018kva,"ATLAS18bcfn, ZTF18aczqzrj",128.8175235,48.3175997,SN Ic,0.0429,41383.0,2019-01-03 10:36:31.00,2458486.9420255,2.776842400628084,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2018kva_2019-01-03_10-36-31_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,1200.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-01-04 14:05:03,58486.442025499884,58483.665183099256,18.1045728621725,ZTF_g,0
11949.0,SN 2019abb,ZTF19aadwtoe,118.5719373,14.2729541,SN Ic,0.0153,60264.0,2019-02-09 00:00:00.00,2458523.5,13.198654388012073,,P60,SEDM,ZTF,,ZTF,Y,ZTF,,2019abb_2019-02-09_00-00-00_P60_SEDM_ZTF.txt,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,,,,,,,,,3776.7,9223.3,25.451401869159,De et al. 2020,2020ApJ...905...58D,,ZTF_CLU_BOT,2021-02-05 01:54:32,58523.0,58509.80134561199,18.02990048072861,ZTF_g,0
11949.0,SN 2019abb,ZTF19aadwtoe,118.5719373,14.2729541,SN Ic,0.0153,51260.0,2019-02-09 00:08:27.00,2458523.5058681,13.204522488107614,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019abb_2019-02-09_00-08-27_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-03-05 21:05:05,58523.005868100096,58509.80134561199,18.02990048072861,ZTF_g,0
12093.0,SN 2019buy,"ZTF19aalouag, Gaia19aze",176.067958,55.100561,SN Ib,0.0549,51523.0,2019-03-31 01:33:40.00,2458573.5650463,-12.17651280904829,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019buy_2019-03-31_01-33-40_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-04-03 05:05:04,58573.06504630018,58585.24155910923,18.48554068671366,ZTF_g,0
12052.0,SN 2019cad,"PS19alr, ATLAS19ecc, ZTF19aamsetj",137.1789779,44.8127828,SN Ic,0.026762,51450.0,2019-03-25 22:41:15.00,2458568.4453125,-28.073121892150084,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019cad_2019-03-25_22-41-15_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-03-26 23:05:06,58567.9453125,58596.01843439215,17.726468136888,ZTF_g,1
12207.0,SN 2019cri,"PS20axc, ATLAS19gpd, ATLAS19gnt, Gaia19cpo, ZTF19aanijpu",208.5113348,14.7297076,SN Ic,0.05,51658.0,2019-04-24 01:53:31.00,2458597.578831,-3.530420905808569,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019cri_2019-04-24_01-53-31_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,1200.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-04-25 21:05:04,58597.07883099979,58600.6092519056,18.046188698820696,ZTF_g,1
12144.0,SN 2019deh,"PS19aaq, ATLAS19gez, ZTF19aapfmki",211.4315033,9.51575,SN Ibn,0.0544,51604.0,2019-04-15 01:37:01.00,2458588.5673727,1.400744858867256,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019deh_2019-04-15_01-37-01_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,1200.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-04-16 01:05:03,58588.0673727002,58586.66662784133,17.425507996476174,ZTF_g,0
12147.0,SN 2019dld,"ATLAS19hso, ZTF19aapceyj",101.6643028,45.647756,SN Ic,0.018,53976.0,2019-04-20 06:15:36.00,2458593.7608333,0.7072584149209433,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019dld_2019-04-20_06-15-36_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-09-19 05:05:04,58593.260833300184,58592.55357488526,18.887924437095645,ZTF_g,0
12353.0,SN 2019dwa,"Gaia19bxj, ZTF19aarfyvc",234.7395118,56.6050417,SN Ic,0.09,51954.0,2019-05-14 04:08:26.00,2458617.6725231,1.952588706597453,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019dwa_2019-05-14_04-08-26_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-05-16 21:05:05,58617.17252309993,58615.21993439333,18.841064235031897,ZTF_g,0
12323.0,SN 2019dxr,"PS19wz, ATLAS19hxo, ZTF19aarnqys",227.8631,5.20044166667,SN Ib,0.04,51953.0,2019-05-13 03:57:58.00,2458616.6652546,17.81402081851411,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019dxr_2019-05-13_03-57-58_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2925.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-05-16 21:05:05,58616.16525459988,58598.351233781366,19.084131788265076,ZTF_g,0
12252.0,SN 2019eix,"PS19dod, Gaia19brh, ZTF19aatheus, ATLAS19ify",280.678703913,40.3688326087,SN Ic,0.018,51807.0,2019-05-03 23:51:50.00,2458607.4943287,-10.166829243768007,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019eix_2019-05-03_23-51-50_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,1560.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-05-10 21:05:05,58606.994328700006,58617.161157943774,16.417285422551167,ZTF_r,0
12418.0,SN 2019gaf,"Gaia19cbs, ZTF19aawethv, PS19avq, ATLAS19lsc",309.2302,2.8068,SN IIb,0.006,53957.0,2019-06-17 09:00:52.00,2458651.8756019,13.953784799668938,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019gaf_2019-06-17_09-00-52_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,1800.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-09-18 02:05:03,58651.37560189981,58637.42181710014,17.49934864159138,ZTF_r,0
12525.0,SN 2019gqd,"ZTF19aavoweu, PS19bdx",247.208867513,39.834346194,SN Ic,0.0359,52248.0,2019-06-08 09:36:40.00,2458642.900463,-1.6558357684189104,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019gqd_2019-06-08_09-36-40_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-06-11 06:05:04,58642.40046299994,58644.05629876836,19.246592338798862,ZTF_g,0
12504.0,SN 2019hgp,"ATLAS19mlg, ZTF19aayejww",234.053625,39.733489,SN Icn,0.0641,64667.0,2019-06-08 03:18:05.00,2458642.6375579,-8.517466777586378,,P60,SEDM,SEDmRobot,Auto,ZTF,Y,ZTF,,2019hgp_2019-06-08_03-18-05_P60_SEDM_ZTF.txt,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,IFU,,,,,,,3776.7,9223.3,25.451401869159,Gal-Yam et al. 2021,2021arXiv211112435G,Spectrum calibrated to photometry.,Dr Ofer Yaron,2021-12-15 15:06:05,58642.137557900045,58650.65502467763,18.73050870923479,ZTF_g,1
12504.0,SN 2019hgp,"ATLAS19mlg, ZTF19aayejww",234.053625,39.733489,SN Icn,0.0641,60564.0,2019-06-08 10:18:04.00,2458642.929213,-8.225811677635647,,P60,SEDM,SEDM robot,pySEDM,TNS,Y,TNS,,SN2019hgp_2019-06-08_10-18-04_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-02-21 10:05:05,58642.429212999996,58650.65502467763,18.73050870923479,ZTF_g,1
12504.0,SN 2019hgp,"ATLAS19mlg, ZTF19aayejww",234.053625,39.733489,SN Icn,0.0641,64670.0,2019-06-08 22:12:38.00,2458643.4254398,-7.729584877495654,,P60,SEDM,SEDmRobot,Auto,ZTF,Y,ZTF,,2019hgp_2019-06-08_22-12-38_P60_SEDM_ZTF.txt,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,IFU,,,,,,,3776.7,9223.3,25.451401869159,Gal-Yam et al. 2021,2021arXiv211112435G,Spectrum calibrated to photometry.,Dr Ofer Yaron,2021-12-15 15:06:05,58642.925439800136,58650.65502467763,18.73050870923479,ZTF_g,1
12504.0,SN 2019hgp,"ATLAS19mlg, ZTF19aayejww",234.053625,39.733489,SN Icn,0.0641,64672.0,2019-06-09 04:00:39.00,2458643.6671181,-7.487906577647664,,P60,SEDM,SEDmRobot,Auto,ZTF,Y,ZTF,,2019hgp_2019-06-09_04-00-39_P60_SEDM_ZTF.txt,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,IFU,,,,,,,3776.7,9223.3,25.451401869159,Gal-Yam et al. 2021,2021arXiv211112435G,Spectrum calibrated to photometry.,Dr Ofer Yaron,2021-12-15 15:06:05,58643.167118099984,58650.65502467763,18.73050870923479,ZTF_g,1
12504.0,SN 2019hgp,"ATLAS19mlg, ZTF19aayejww",234.053625,39.733489,SN Icn,0.0641,64677.0,2019-06-11 22:47:15.00,2458646.4494792,-4.705545477685519,,P60,SEDM,SEDmRobot,Auto,ZTF,Y,ZTF,,2019hgp_2019-06-11_22-47-15_P60_SEDM_ZTF.txt,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,IFU,,,,,,,3776.7,9223.3,25.451401869159,Gal-Yam et al. 2021,2021arXiv211112435G,Spectrum calibrated to photometry.,Dr Ofer Yaron,2021-12-15 15:06:05,58645.949479199946,58650.65502467763,18.73050870923479,ZTF_g,1
12504.0,SN 2019hgp,"ATLAS19mlg, ZTF19aayejww",234.053625,39.733489,SN Icn,0.0641,64683.0,2019-06-12 23:45:21.00,2458647.4898264,-3.6651982777984813,,P60,SEDM,SEDmRobot,Auto,ZTF,Y,ZTF,,2019hgp_2019-06-12_23-45-21_P60_SEDM_ZTF.txt,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,IFU,,,,,,,3776.7,9223.3,25.451401869159,Gal-Yam et al. 2021,2021arXiv211112435G,Spectrum calibrated to photometry.,Dr Ofer Yaron,2021-12-15 15:06:05,58646.98982639983,58650.65502467763,18.73050870923479,ZTF_g,1
12504.0,SN 2019hgp,"ATLAS19mlg, ZTF19aayejww",234.053625,39.733489,SN Icn,0.0641,64684.0,2019-06-14 01:57:52.00,2458648.5818519,-2.573172777541913,,P60,SEDM,SEDmRobot,Auto,ZTF,Y,ZTF,,2019hgp_2019-06-14_01-57-52_P60_SEDM_ZTF.txt,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,IFU,,,,,,,3776.7,9223.3,25.451401869159,Gal-Yam et al. 2021,2021arXiv211112435G,Spectrum calibrated to photometry.,Dr Ofer Yaron,2021-12-15 15:06:05,58648.08185190009,58650.65502467763,18.73050870923479,ZTF_g,1
12504.0,SN 2019hgp,"ATLAS19mlg, ZTF19aayejww",234.053625,39.733489,SN Icn,0.0641,64685.0,2019-06-15 00:39:02.00,2458649.5271065,-1.6279181774007156,,P60,SEDM,SEDmRobot,Auto,ZTF,Y,ZTF,,2019hgp_2019-06-15_00-39-02_P60_SEDM_ZTF.txt,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,IFU,,,,,,,3776.7,9223.3,25.451401869159,Gal-Yam et al. 2021,2021arXiv211112435G,Spectrum calibrated to photometry.,Dr Ofer Yaron,2021-12-15 15:06:05,58649.02710650023,58650.65502467763,18.73050870923479,ZTF_g,1
12504.0,SN 2019hgp,"ATLAS19mlg, ZTF19aayejww",234.053625,39.733489,SN Icn,0.0641,64688.0,2019-06-16 21:53:05.00,2458651.4118634,0.25683872250374407,,P60,SEDM,SEDmRobot,Auto,ZTF,Y,ZTF,,2019hgp_2019-06-16_21-53-05_P60_SEDM_ZTF.txt,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,IFU,,,,,,,3776.7,9223.3,25.451401869159,Gal-Yam et al. 2021,2021arXiv211112435G,Spectrum calibrated to photometry.,Dr Ofer Yaron,2021-12-15 15:06:05,58650.911863400135,58650.65502467763,18.73050870923479,ZTF_g,1
12504.0,SN 2019hgp,"ATLAS19mlg, ZTF19aayejww",234.053625,39.733489,SN Icn,0.0641,64693.0,2019-06-19 02:31:11.00,2458653.6049884,2.4499637222616,,P60,SEDM,SEDmRobot,Auto,ZTF,Y,ZTF,,2019hgp_2019-06-19_02-31-11_P60_SEDM_ZTF.txt,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,IFU,,,,,,,3776.7,9223.3,25.451401869159,Gal-Yam et al. 2021,2021arXiv211112435G,Spectrum calibrated to photometry.,Dr Ofer Yaron,2021-12-15 15:06:05,58653.10498839989,58650.65502467763,18.73050870923479,ZTF_g,1
15198.0,SN 2019hty,"ZTF19aaznwze, PS19bhn, ATLAS19nhp",193.887621051,32.2060176349,SN Ib-Ca-rich,0.02283,60244.0,2019-07-01 00:00:00.00,2458665.5,9.247632821330626,,P60,SEDM,ZTF,,ZTF,Y,ZTF,,2019hty_2019-07-01_00-00-00_P60_SEDM_ZTF.txt,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,,,,,,,,,3776.7,9223.3,25.451401869159,De et al. 2020,2020ApJ...905...58D,,ZTF_CLU_BOT,2021-02-05 01:36:21,58665.0,58655.75236717867,19.2319125511382,ZTF_g,1
12730.0,SN 2019icf,"ATLAS19nze, ZTF19abafmwj",264.4013279,43.5176207,SN Ic,0.034,52668.0,2019-07-06 07:47:54.00,2458670.8249306,7.0291131423800834,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019icf_2019-07-06_07-47-54_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-07-11 20:05:11,58670.32493059989,58663.29581745751,19.405619431381517,ZTF_g,0
12699.0,SN 2019iga,"ZTF19abcyqqg, PS19dcj, ATLAS19nvk",303.87133954,-9.05298651535,SN Ib,0.04,52633.0,2019-07-11 08:44:41.00,2458675.8643634,8.563494663154415,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019iga_2019-07-11_08-44-41_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-07-11 19:05:05,58675.3643633998,58666.800868736645,19.43409313028196,ZTF_g,0
12720.0,SN 2019ilo,"PS19dre, ZTF18aahuujv, ATLAS19obb",200.4763413,32.4220293,SN Ic,0.0343,52655.0,2019-07-05 05:36:07.00,2458669.7334144,-4.496961226221174,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019ilo_2019-07-05_05-36-07_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-07-11 20:05:11,58669.2334143999,58673.730375626124,18.69191419431924,ZTF_g,0
12844.0,SN 2019lfj,ZTF19abfiqjg,29.4532049,13.1761697,SN Ic,0.0888,53033.0,2019-07-28 11:21:53.00,2458692.9735301,7.293999657616951,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019lfj_2019-07-28_11-21-53_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-07-29 23:05:03,58692.47353010019,58685.179530442576,19.003098264850887,ZTF_g,0
13128.0,SN 2019ofk,"PS19esw, ATLAS19szy, ZTF19abqmsnk",244.625287517,18.475066159,SN IIb,0.03561,53772.0,2019-08-31 05:21:01.00,2458726.7229282,-2.7679522415346582,,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,,SN2019ofk_2019-08-31_05-21-01_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-09-07 02:05:05,58726.22292819992,58728.99088044145,18.68859802790882,ZTF_g,0
13103.0,SN 2019pfb,ZTF19abvdgqo,294.9470933,59.3679986,SN Ib,0.03683,53750.0,2019-09-02 04:28:40.00,2458728.6865741,-6.914459809398977,,P60,SEDM,SEDmRobot,D. Neill,TNS,Y,TNS,,SN2019pfb_2019-09-02_04-28-40_P60_SEDM_TNS.ascii,,Object,,,Air,Angstrom,1.0,erg cm(-2) sec(-1) Ang(-1),,2250.0,,,,,,,,3776.7,9223.3,25.451401869159,,,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-09-06 22:05:04,58728.18657410005,58735.10103390945,18.18823758767544,ZTF_g,0
